time,intensity,condition,min,bg_sub
3.7161e-7,0.00240988,dPHZ -Ru -Rh,0.00240988,0
3.8021e-7,0.00239482,dPHZ -Ru -Rh,0.00239482,0
3.8901e-7,0.00237158,dPHZ -Ru -Rh,0.00237158,0
3.9811e-7,0.00206077,dPHZ -Ru -Rh,0.00206077,0
4.0741e-7,0.00215776,dPHZ -Ru -Rh,0.00215776,0
4.1691e-7,0.00201196,dPHZ -Ru -Rh,0.00201196,0
4.2661e-7,0.00200212,dPHZ -Ru -Rh,0.00200212,0
4.3651e-7,0.00186228,dPHZ -Ru -Rh,0.00186228,0
4.4671e-7,0.00202986,dPHZ -Ru -Rh,0.00202986,0
4.5711e-7,0.00176276,dPHZ -Ru -Rh,0.00176276,0
4.6771e-7,0.00170215,dPHZ -Ru -Rh,0.00170215,0
4.7861e-7,0.0017112,dPHZ -Ru -Rh,0.0017112,0
4.8981e-7,0.00159557,dPHZ -Ru -Rh,0.00159557,0
5.0121e-7,0.00169473,dPHZ -Ru -Rh,0.00169473,0
5.1281e-7,0.00164037,dPHZ -Ru -Rh,0.00164037,0
5.2481e-7,0.00161026,dPHZ -Ru -Rh,0.00161026,0
5.3711e-7,0.00168979,dPHZ -Ru -Rh,0.00168979,0
5.4961e-7,0.00143821,dPHZ -Ru -Rh,0.00143821,0
5.6241e-7,0.00147288,dPHZ -Ru -Rh,0.00147288,0
5.7551e-7,0.00144178,dPHZ -Ru -Rh,0.00144178,0
5.8891e-7,0.00139918,dPHZ -Ru -Rh,0.00139918,0
6.0261e-7,0.00148406,dPHZ -Ru -Rh,0.00148406,0
6.1661e-7,0.00127866,dPHZ -Ru -Rh,0.00127866,0
6.3101e-7,0.00135075,dPHZ -Ru -Rh,0.00135075,0
6.4571e-7,0.00126646,dPHZ -Ru -Rh,0.00126646,0
6.6071e-7,0.00120039,dPHZ -Ru -Rh,0.00120039,0
6.7611e-7,0.00127259,dPHZ -Ru -Rh,0.00127259,0
6.9191e-7,0.00117371,dPHZ -Ru -Rh,0.00117371,0
7.0801e-7,0.00116109,dPHZ -Ru -Rh,0.00116109,0
7.2451e-7,0.0011212,dPHZ -Ru -Rh,0.0011212,0
7.4141e-7,0.00113427,dPHZ -Ru -Rh,0.00113427,0
7.5861e-7,0.00116593,dPHZ -Ru -Rh,0.00116593,0
7.7631e-7,0.00112266,dPHZ -Ru -Rh,0.00112266,0
7.9441e-7,0.00103178,dPHZ -Ru -Rh,0.00103178,0
8.1291e-7,0.00107765,dPHZ -Ru -Rh,0.00107765,0
8.3181e-7,0.00100434,dPHZ -Ru -Rh,0.00100434,0
8.5111e-7,0.00101073,dPHZ -Ru -Rh,0.00101073,0
8.7101e-7,0.00102981,dPHZ -Ru -Rh,0.00102981,0
8.9131e-7,8.73068e-4,dPHZ -Ru -Rh,8.73068e-4,0
9.1201e-7,8.0181e-4,dPHZ -Ru -Rh,8.0181e-4,0
9.3331e-7,8.31902e-4,dPHZ -Ru -Rh,8.31902e-4,0
9.5511e-7,9.7825e-4,dPHZ -Ru -Rh,9.7825e-4,0
9.7731e-7,8.53956e-4,dPHZ -Ru -Rh,8.53956e-4,0
1.00001e-6,7.67745e-4,dPHZ -Ru -Rh,7.67745e-4,0
1.02331e-6,7.65374e-4,dPHZ -Ru -Rh,7.65374e-4,0
1.04721e-6,7.20011e-4,dPHZ -Ru -Rh,7.20011e-4,0
1.07161e-6,6.6754e-4,dPHZ -Ru -Rh,6.6754e-4,0
1.09651e-6,6.5423e-4,dPHZ -Ru -Rh,6.5423e-4,0
1.12211e-6,6.23229e-4,dPHZ -Ru -Rh,6.23229e-4,0
1.14831e-6,6.37052e-4,dPHZ -Ru -Rh,6.37052e-4,0
1.17501e-6,5.39227e-4,dPHZ -Ru -Rh,5.39227e-4,0
1.20231e-6,5.77185e-4,dPHZ -Ru -Rh,5.77185e-4,0
1.23031e-6,4.59682e-4,dPHZ -Ru -Rh,4.59682e-4,0
1.25901e-6,5.34097e-4,dPHZ -Ru -Rh,5.34097e-4,0
1.28831e-6,5.57928e-4,dPHZ -Ru -Rh,5.57928e-4,0
1.31831e-6,5.32875e-4,dPHZ -Ru -Rh,5.32875e-4,0
1.34901e-6,3.85072e-4,dPHZ -Ru -Rh,3.85072e-4,0
1.38041e-6,4.81571e-4,dPHZ -Ru -Rh,4.81571e-4,0
1.41261e-6,5.15675e-4,dPHZ -Ru -Rh,5.15675e-4,0
1.44551e-6,4.33716e-4,dPHZ -Ru -Rh,4.33716e-4,0
1.47921e-6,3.96383e-4,dPHZ -Ru -Rh,3.96383e-4,0
1.51371e-6,3.69259e-4,dPHZ -Ru -Rh,3.69259e-4,0
1.54891e-6,5.25184e-4,dPHZ -Ru -Rh,5.25184e-4,0
1.58501e-6,4.6627e-4,dPHZ -Ru -Rh,4.6627e-4,0
1.62191e-6,3.32517e-4,dPHZ -Ru -Rh,3.32517e-4,0
1.65961e-6,3.18254e-4,dPHZ -Ru -Rh,3.18254e-4,0
1.69831e-6,2.24698e-4,dPHZ -Ru -Rh,2.24698e-4,0
1.73791e-6,3.65412e-4,dPHZ -Ru -Rh,3.65412e-4,0
1.77841e-6,3.51634e-4,dPHZ -Ru -Rh,3.51634e-4,0
1.81981e-6,3.84947e-4,dPHZ -Ru -Rh,3.84947e-4,0
1.86221e-6,2.2848e-4,dPHZ -Ru -Rh,2.2848e-4,0
-9.939e-8,-8.10764e-5,dPHZ + 1uM Ru -Rh,-1.9954e-4,1.1846360000000001e-4
-9.779e-8,-2.31392e-4,dPHZ + 1uM Ru -Rh,-3.05855e-4,7.446300000000001e-5
-9.559e-8,-4.04987e-5,dPHZ + 1uM Ru -Rh,-3.66273e-4,3.257743e-4
-9.339e-8,8.44223e-5,dPHZ + 1uM Ru -Rh,-2.84336e-4,3.687583e-4
-9.119e-8,-4.35701e-4,dPHZ + 1uM Ru -Rh,-4.35701e-4,0
-8.909e-8,-1.95833e-4,dPHZ + 1uM Ru -Rh,-2.0362e-4,7.787000000000012e-6
-8.709e-8,2.88194e-5,dPHZ + 1uM Ru -Rh,2.88194e-5,0
-8.509e-8,2.36892e-4,dPHZ + 1uM Ru -Rh,-4.43576e-6,2.4132776e-4
-8.319e-8,4.27103e-4,dPHZ + 1uM Ru -Rh,-1.52479e-5,4.4235090000000003e-4
-8.129e-8,2.75781e-4,dPHZ + 1uM Ru -Rh,-1.72057e-4,4.47838e-4
-7.939e-8,-9.57562e-5,dPHZ + 1uM Ru -Rh,-9.57562e-5,0
-7.759e-8,-2.90394e-4,dPHZ + 1uM Ru -Rh,-2.90394e-4,0
-7.579e-8,1.90027e-4,dPHZ + 1uM Ru -Rh,-1.4726e-4,3.37287e-4
-7.409e-8,1.5217e-4,dPHZ + 1uM Ru -Rh,9.64844e-6,1.4252156e-4
-7.249e-8,-2.51302e-5,dPHZ + 1uM Ru -Rh,-1.4125e-4,1.1611979999999999e-4
-7.079e-8,-4.15201e-4,dPHZ + 1uM Ru -Rh,-5.58664e-4,1.4346299999999992e-4
-6.919e-8,-3.67237e-4,dPHZ + 1uM Ru -Rh,-3.67237e-4,0
-6.769e-8,6.77517e-5,dPHZ + 1uM Ru -Rh,-3.66727e-4,4.344787e-4
-6.609e-8,-1.28689e-5,dPHZ + 1uM Ru -Rh,-2.83689e-4,2.708201e-4
-6.459e-8,3.12698e-4,dPHZ + 1uM Ru -Rh,-2.90324e-4,6.030219999999999e-4
-6.309e-8,1.86133e-4,dPHZ + 1uM Ru -Rh,-3.35447e-4,5.2158e-4
-6.159e-8,-5.61012e-5,dPHZ + 1uM Ru -Rh,-1.50954e-4,9.48528e-5
-6.019e-8,-1.05456e-4,dPHZ + 1uM Ru -Rh,-1.95596e-4,9.014e-5
-5.889e-8,-1.45862e-4,dPHZ + 1uM Ru -Rh,-1.99334e-4,5.347200000000002e-5
-5.759e-8,-6.36706e-4,dPHZ + 1uM Ru -Rh,-6.36706e-4,0
-5.629e-8,-2.60446e-4,dPHZ + 1uM Ru -Rh,-2.60446e-4,0
-5.499e-8,3.13442e-4,dPHZ + 1uM Ru -Rh,-2.67246e-4,5.80688e-4
-5.369e-8,2.09462e-4,dPHZ + 1uM Ru -Rh,-1.43238e-4,3.527e-4
-5.249e-8,-1.26042e-4,dPHZ + 1uM Ru -Rh,-4.41386e-4,3.1534399999999995e-4
-5.129e-8,-2.84172e-4,dPHZ + 1uM Ru -Rh,-5.50645e-4,2.66473e-4
-5.009e-8,-5.6713e-6,dPHZ + 1uM Ru -Rh,-2.97428e-4,2.917567e-4
-4.899e-8,-1.57465e-4,dPHZ + 1uM Ru -Rh,-1.57465e-4,0
-4.789e-8,-8.85706e-5,dPHZ + 1uM Ru -Rh,-8.85706e-5,0
-4.679e-8,4.51389e-5,dPHZ + 1uM Ru -Rh,-1.90026e-4,2.351649e-4
-4.569e-8,5.9184e-4,dPHZ + 1uM Ru -Rh,-1.69251e-4,7.610910000000001e-4
-4.459e-8,5e-5,dPHZ + 1uM Ru -Rh,-1.47491e-4,1.97491e-4
-4.359e-8,-3.82986e-4,dPHZ + 1uM Ru -Rh,-3.82986e-4,0
-4.259e-8,-2.45139e-4,dPHZ + 1uM Ru -Rh,-2.45139e-4,0
-4.169e-8,3.11241e-4,dPHZ + 1uM Ru -Rh,5.42448e-5,2.569962e-4
-4.079e-8,1.70139e-4,dPHZ + 1uM Ru -Rh,-2.87161e-4,4.573e-4
-3.979e-8,-8.4566e-4,dPHZ + 1uM Ru -Rh,-8.4566e-4,0
-3.889e-8,-9.71528e-4,dPHZ + 1uM Ru -Rh,-9.71528e-4,0
-3.799e-8,-6.39063e-4,dPHZ + 1uM Ru -Rh,-6.39063e-4,0
-3.709e-8,-5.8546e-4,dPHZ + 1uM Ru -Rh,-5.8546e-4,0
-3.629e-8,-6.8316e-5,dPHZ + 1uM Ru -Rh,-8.88021e-5,2.04861e-5
-3.549e-8,2.46571e-4,dPHZ + 1uM Ru -Rh,3.09809e-5,2.1559010000000002e-4
-3.469e-8,1.81467e-4,dPHZ + 1uM Ru -Rh,1.81467e-4,0
-3.389e-8,1.55642e-4,dPHZ + 1uM Ru -Rh,6.80903e-5,8.75517e-5
-3.309e-8,6.66667e-5,dPHZ + 1uM Ru -Rh,-3.04306e-4,3.7097270000000003e-4
-3.229e-8,-1.8355e-4,dPHZ + 1uM Ru -Rh,-5.57118e-4,3.73568e-4
-3.159e-8,-6.84606e-5,dPHZ + 1uM Ru -Rh,-6.84606e-5,0
-3.089e-8,5.04601e-4,dPHZ + 1uM Ru -Rh,5.04601e-4,0
-3.019e-8,9.99537e-4,dPHZ + 1uM Ru -Rh,8.61282e-4,1.38255e-4
-2.949e-8,2.43316e-4,dPHZ + 1uM Ru -Rh,-7.84262e-4,0.001027578
-2.879e-8,-0.0014261,dPHZ + 1uM Ru -Rh,-0.00241389,9.877900000000001e-4
-2.819e-8,-0.0019015,dPHZ + 1uM Ru -Rh,-0.00237761,4.761100000000001e-4
-2.759e-8,-7.94444e-4,dPHZ + 1uM Ru -Rh,-0.00168183,8.87386e-4
-2.699e-8,5.88368e-4,dPHZ + 1uM Ru -Rh,-3.91898e-4,9.80266e-4
-2.639e-8,0.00141447,dPHZ + 1uM Ru -Rh,8.07176e-4,6.072939999999999e-4
-2.579e-8,0.00165174,dPHZ + 1uM Ru -Rh,0.00165174,0
-2.519e-8,9.75231e-4,dPHZ + 1uM Ru -Rh,8.76328e-4,9.890300000000001e-5
-2.459e-8,-5.70486e-4,dPHZ + 1uM Ru -Rh,-9.1447e-4,3.43984e-4
-2.399e-8,-0.00148744,dPHZ + 1uM Ru -Rh,-0.00167102,1.8358000000000003e-4
-2.339e-8,-6.45139e-4,dPHZ + 1uM Ru -Rh,-8.29262e-4,1.84123e-4
-2.289e-8,7.91493e-4,dPHZ + 1uM Ru -Rh,9.21788e-5,6.993142e-4
-2.239e-8,0.00162569,dPHZ + 1uM Ru -Rh,6.22127e-4,0.0010035629999999999
-2.189e-8,0.00166389,dPHZ + 1uM Ru -Rh,7.39748e-4,9.241419999999999e-4
-2.139e-8,0.00168038,dPHZ + 1uM Ru -Rh,0.0010835,5.968799999999999e-4
-2.089e-8,0.00220425,dPHZ + 1uM Ru -Rh,0.00201088,1.9337e-4
-2.039e-8,0.00297813,dPHZ + 1uM Ru -Rh,0.00297813,0
-1.989e-8,0.00403672,dPHZ + 1uM Ru -Rh,0.00403672,0
-1.949e-8,0.00542604,dPHZ + 1uM Ru -Rh,0.00501233,4.137100000000003e-4
-1.909e-8,0.00811137,dPHZ + 1uM Ru -Rh,0.00696719,0.0011441799999999998
-1.869e-8,0.0124868,dPHZ + 1uM Ru -Rh,0.0104299,0.0020568999999999987
-1.819e-8,0.0202953,dPHZ + 1uM Ru -Rh,0.0169209,0.0033743999999999996
-1.769e-8,0.030617,dPHZ + 1uM Ru -Rh,0.0252055,0.0054115
-1.729e-8,0.0412733,dPHZ + 1uM Ru -Rh,0.0339173,0.007356000000000001
-1.689e-8,0.0548644,dPHZ + 1uM Ru -Rh,0.045202,0.009662400000000002
-1.659e-8,0.0669833,dPHZ + 1uM Ru -Rh,0.0555423,0.011440999999999993
-1.629e-8,0.0791331,dPHZ + 1uM Ru -Rh,0.0676634,0.0114697
-1.589e-8,0.0915237,dPHZ + 1uM Ru -Rh,0.0834468,0.008076899999999998
-1.549e-8,0.0973219,dPHZ + 1uM Ru -Rh,0.0940909,0.0032309999999999978
-1.509e-8,0.099456,dPHZ + 1uM Ru -Rh,0.0991738,2.8219999999999634e-4
-1.479e-8,0.100719,dPHZ + 1uM Ru -Rh,0.100591,1.280000000000031e-4
-1.449e-8,0.10206899999999999,dPHZ + 1uM Ru -Rh,0.102049,1.9999999999992246e-5
-1.409e-8,0.103277,dPHZ + 1uM Ru -Rh,0.103141,1.3599999999999723e-4
-1.379e-8,0.103139,dPHZ + 1uM Ru -Rh,0.102889,2.500000000000002e-4
-1.349e-8,0.101777,dPHZ + 1uM Ru -Rh,0.10136,4.170000000000007e-4
-1.319e-8,0.0996934,dPHZ + 1uM Ru -Rh,0.0991351,5.582999999999977e-4
-1.289e-8,0.0971821,dPHZ + 1uM Ru -Rh,0.0967237,4.583999999999977e-4
-1.259e-8,0.0950753,dPHZ + 1uM Ru -Rh,0.094717,3.5830000000000584e-4
-1.229e-8,0.0938436,dPHZ + 1uM Ru -Rh,0.0935469,2.9669999999999697e-4
-1.199e-8,0.0934755,dPHZ + 1uM Ru -Rh,0.0932665,2.0900000000000085e-4
-1.179e-8,0.0936569,dPHZ + 1uM Ru -Rh,0.0934783,1.7860000000000098e-4
-1.149e-8,0.0941739,dPHZ + 1uM Ru -Rh,0.0939522,2.2170000000000523e-4
-1.119e-8,0.0947394,dPHZ + 1uM Ru -Rh,0.0944167,3.226999999999952e-4
-1.099e-8,0.0950988,dPHZ + 1uM Ru -Rh,0.094618,4.8080000000000345e-4
-1.079e-8,0.0953019,dPHZ + 1uM Ru -Rh,0.0948498,4.5209999999999695e-4
-1.049e-8,0.0955806,dPHZ + 1uM Ru -Rh,0.0952101,3.7049999999999583e-4
-1.019e-8,0.0959139,dPHZ + 1uM Ru -Rh,0.0957075,2.0639999999999548e-4
-9.99e-9,0.0962125,dPHZ + 1uM Ru -Rh,0.0961102,1.0229999999999961e-4
-9.79e-9,0.096545,dPHZ + 1uM Ru -Rh,0.0964618,8.320000000000549e-5
-9.59e-9,0.0968757,dPHZ + 1uM Ru -Rh,0.096816,5.969999999999587e-5
-9.39e-9,0.0971318,dPHZ + 1uM Ru -Rh,0.0970495,8.230000000000737e-5
-9.19e-9,0.0971839,dPHZ + 1uM Ru -Rh,0.0971085,7.540000000000324e-5
-8.99e-9,0.0969486,dPHZ + 1uM Ru -Rh,0.0969375,1.1099999999999999e-5
-8.79e-9,0.0964425,dPHZ + 1uM Ru -Rh,0.0964425,0
-8.59e-9,0.0958227,dPHZ + 1uM Ru -Rh,0.0958227,0
-8.39e-9,0.095045,dPHZ + 1uM Ru -Rh,0.095045,0
-8.19e-9,0.0944078,dPHZ + 1uM Ru -Rh,0.0944078,0
-7.99e-9,0.0939773,dPHZ + 1uM Ru -Rh,0.0939773,0
-7.79e-9,0.0939,dPHZ + 1uM Ru -Rh,0.0939,0
-7.59e-9,0.0940997,dPHZ + 1uM Ru -Rh,0.0940997,0
-7.39e-9,0.0945545,dPHZ + 1uM Ru -Rh,0.0945545,0
-7.19e-9,0.0951648,dPHZ + 1uM Ru -Rh,0.0951648,0
-6.99e-9,0.0958306,dPHZ + 1uM Ru -Rh,0.0958306,0
-6.79e-9,0.0964061,dPHZ + 1uM Ru -Rh,0.0963238,8.229999999999349e-5
-6.59e-9,0.0967967,dPHZ + 1uM Ru -Rh,0.0965894,2.072999999999936e-4
-6.39e-9,0.0967915,dPHZ + 1uM Ru -Rh,0.0966076,1.8390000000000073e-4
-6.19e-9,0.0965953,dPHZ + 1uM Ru -Rh,0.0963897,2.0560000000000023e-4
-5.99e-9,0.0961431,dPHZ + 1uM Ru -Rh,0.0960382,1.0489999999999111e-4
-5.79e-9,0.0955944,dPHZ + 1uM Ru -Rh,0.0955799,1.4500000000000624e-5
-5.59e-9,0.0951205,dPHZ + 1uM Ru -Rh,0.0951205,0
-5.39e-9,0.0947533,dPHZ + 1uM Ru -Rh,0.0947533,0
-5.19e-9,0.0944677,dPHZ + 1uM Ru -Rh,0.0944677,0
-4.99e-9,0.0944582,dPHZ + 1uM Ru -Rh,0.0944028,5.5400000000010996e-5
-4.79e-9,0.0945849,dPHZ + 1uM Ru -Rh,0.0945234,6.1500000000006e-5
-4.59e-9,0.0949773,dPHZ + 1uM Ru -Rh,0.0947101,2.671999999999952e-4
-4.39e-9,0.0953427,dPHZ + 1uM Ru -Rh,0.0950234,3.1930000000000847e-4
-4.19e-9,0.0956934,dPHZ + 1uM Ru -Rh,0.0953446,3.4879999999999634e-4
-3.99e-9,0.0959677,dPHZ + 1uM Ru -Rh,0.0956788,2.889000000000086e-4
-3.79e-9,0.0962689,dPHZ + 1uM Ru -Rh,0.0959592,3.0970000000000997e-4
-3.59e-9,0.0965241,dPHZ + 1uM Ru -Rh,0.0962674,2.566999999999986e-4
-3.39e-9,0.0967438,dPHZ + 1uM Ru -Rh,0.0965521,1.9170000000000298e-4
-3.19e-9,0.0970675,dPHZ + 1uM Ru -Rh,0.0968316,2.3589999999999722e-4
-2.99e-9,0.0973774,dPHZ + 1uM Ru -Rh,0.0970712,3.0620000000000647e-4
-2.79e-9,0.0975866,dPHZ + 1uM Ru -Rh,0.0972144,3.721999999999892e-4
-2.59e-9,0.0976925,dPHZ + 1uM Ru -Rh,0.0971988,4.936999999999997e-4
-2.39e-9,0.0975832,dPHZ + 1uM Ru -Rh,0.0971163,4.668999999999923e-4
-2.19e-9,0.0972073,dPHZ + 1uM Ru -Rh,0.0967995,4.0779999999999983e-4
-1.99e-9,0.0966639,dPHZ + 1uM Ru -Rh,0.0962439,4.200000000000037e-4
-1.79e-9,0.0959538,dPHZ + 1uM Ru -Rh,0.0954809,4.729000000000122e-4
-1.59e-9,0.0950823,dPHZ + 1uM Ru -Rh,0.094671,4.1129999999998945e-4
-1.39e-9,0.0941743,dPHZ + 1uM Ru -Rh,0.0938689,3.0539999999999734e-4
-1.19e-9,0.0933575,dPHZ + 1uM Ru -Rh,0.0930851,2.723999999999921e-4
-9.9e-10,0.0927273,dPHZ + 1uM Ru -Rh,0.0924097,3.176000000000012e-4
-7.9e-10,0.0923271,dPHZ + 1uM Ru -Rh,0.0919479,3.791999999999962e-4
-5.9e-10,0.0922655,dPHZ + 1uM Ru -Rh,0.0919097,3.5580000000000334e-4
-3.9e-10,0.0924807,dPHZ + 1uM Ru -Rh,0.0921371,3.4359999999999946e-4
-1.9e-10,0.093005,dPHZ + 1uM Ru -Rh,0.0926293,3.757000000000066e-4
1e-11,0.0936352,dPHZ + 1uM Ru -Rh,0.0933915,2.4369999999999947e-4
2.1e-10,0.0944547,dPHZ + 1uM Ru -Rh,0.0942491,2.0560000000000023e-4
4.1e-10,0.0952872,dPHZ + 1uM Ru -Rh,0.0950842,2.0300000000000873e-4
6.1e-10,0.0960918,dPHZ + 1uM Ru -Rh,0.0959245,1.673000000000091e-4
8.1e-10,0.0968722,dPHZ + 1uM Ru -Rh,0.096691,1.8120000000000636e-4
1.01e-9,0.097578,dPHZ + 1uM Ru -Rh,0.0974054,1.7259999999999498e-4
1.21e-9,0.098203,dPHZ + 1uM Ru -Rh,0.0981189,8.410000000000362e-5
1.41e-9,0.0987316,dPHZ + 1uM Ru -Rh,0.098691,4.0600000000001746e-5
1.61e-9,0.099203,dPHZ + 1uM Ru -Rh,0.099203,0
1.81e-9,0.0996587,dPHZ + 1uM Ru -Rh,0.0995538,1.0490000000000499e-4
2.01e-9,0.099976400000000007,dPHZ + 1uM Ru -Rh,0.0998325,1.4390000000000236e-4
2.21e-9,0.100168,dPHZ + 1uM Ru -Rh,0.0999115,2.5649999999999284e-4
2.41e-9,0.100123,dPHZ + 1uM Ru -Rh,0.0999549,1.6810000000000436e-4
2.61e-9,0.0998757,dPHZ + 1uM Ru -Rh,0.0997734,1.0229999999999961e-4
2.81e-9,0.0993887,dPHZ + 1uM Ru -Rh,0.0993887,0
3.01e-9,0.0988366,dPHZ + 1uM Ru -Rh,0.0988366,0
3.21e-9,0.09817,dPHZ + 1uM Ru -Rh,0.09817,0
3.41e-9,0.0974677,dPHZ + 1uM Ru -Rh,0.0974677,0
3.61e-9,0.0968349,dPHZ + 1uM Ru -Rh,0.0968349,0
3.81e-9,0.0964434,dPHZ + 1uM Ru -Rh,0.0964434,0
4.01e-9,0.0961995,dPHZ + 1uM Ru -Rh,0.0961995,0
4.21e-9,0.0962073,dPHZ + 1uM Ru -Rh,0.0962073,0
4.41e-9,0.0964599,dPHZ + 1uM Ru -Rh,0.0964599,0
4.61e-9,0.0969148,dPHZ + 1uM Ru -Rh,0.0968359,7.889999999999286e-5
4.81e-9,0.0974503,dPHZ + 1uM Ru -Rh,0.0973307,1.1959999999999749e-4
5.01e-9,0.0980719,dPHZ + 1uM Ru -Rh,0.0978767,1.9520000000000648e-4
5.21e-9,0.0986222,dPHZ + 1uM Ru -Rh,0.0984236,1.9859999999999323e-4
