PHZadded,PHZ,biofilm,reactor,reactor_num,soak_condition,echem,rep,minutes,E,electrode,current
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.273,i2,-5.5412642e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.274,i2,-5.6531144e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.275,i2,-5.7657627e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.276,i2,-5.8718848e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.277,i2,-5.9766251e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.278,i2,-6.0790728e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.279,i2,-6.1822317e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.28,i2,-6.2797181e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.281,i2,-6.3764872e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.282,i2,-6.4722639e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.283,i2,-6.5660447e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.284,i2,-6.6607123e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.285,i2,-6.7446359e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.286,i2,-6.8345253e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.287,i2,-6.9151901e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.288,i2,-7.0005507e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.289,i2,-7.0725559e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.29,i2,-7.156591e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.291,i2,-7.2255125e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.292,i2,-7.3030691e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.293,i2,-7.3662312e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.294,i2,-7.4418148e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.295,i2,-7.5015902e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.296,i2,-7.5720612e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.297,i2,-7.6300148e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.298,i2,-7.6950857e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.299,i2,-7.7466416e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.3,i2,-7.8065602e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.301,i2,-7.857189e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.302,i2,-7.9153347e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.303,i2,-7.9633111e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.304,i2,-8.017854e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.305,i2,-8.061661e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.306,i2,-8.1084636e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.307,i2,-8.1536677e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.308,i2,-8.1975946e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.309,i2,-8.2406507e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.31,i2,-8.2846731e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.311,i2,-8.3289353e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.312,i2,-8.3713365e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.313,i2,-8.4087213e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.314,i2,-8.4436289e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.315,i2,-8.4809415e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.316,i2,-8.522328e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.317,i2,-8.5549038e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.318,i2,-8.5837729e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.319,i2,-8.6220518e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.32,i2,-8.656209e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.321,i2,-8.682602e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.322,i2,-8.719195e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.323,i2,-8.7464747e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.324,i2,-8.7738579e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.325,i2,-8.8095805e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.326,i2,-8.8317961e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.327,i2,-8.8654986e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.328,i2,-8.8900134e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.329,i2,-8.9179241e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.33,i2,-8.9424714e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.331,i2,-8.9672506e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.332,i2,-8.9950657e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.333,i2,-9.0175439e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.334,i2,-9.0449271e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.335,i2,-9.0692117e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.336,i2,-9.0958758e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.337,i2,-9.1231868e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.338,i2,-9.1541494e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.339,i2,-9.1729686e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.34,i2,-9.2031564e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.341,i2,-9.2173673e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.342,i2,-9.2478973e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.343,i2,-9.2648565e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.344,i2,-9.2895311e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.345,i2,-9.3099493e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.346,i2,-9.329209e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.347,i2,-9.3525023e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.348,i2,-9.3656183e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.349,i2,-9.3926019e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.35,i2,-9.4075006e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.351,i2,-9.4275259e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.352,i2,-9.4502207e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.353,i2,-9.4627057e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.354,i2,-9.4871734e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.355,i2,-9.5043481e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.356,i2,-9.5165302e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.357,i2,-9.5422354e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.358,i2,-9.5563905e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.359,i2,-9.5727978e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.36,i2,-9.5976259e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.361,i2,-9.6078099e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.362,i2,-9.6291308e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.363,i2,-9.648262e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.364,i2,-9.65955e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.365,i2,-9.6808617e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.366,i2,-9.7001373e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.367,i2,-9.7096904e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.368,i2,-9.7318741e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.369,i2,-9.7487691e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.37,i2,-9.7600878e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.371,i2,-9.7833015e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.372,i2,-9.7981115e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.373,i2,-9.8102612e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.374,i2,-9.8346572e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.375,i2,-9.8481962e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.376,i2,-9.8620797e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.377,i2,-9.8862199e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.378,i2,-9.898522e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.379,i2,-9.9116141e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.38,i2,-9.9353474e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.381,i2,-9.9483839e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.382,i2,-9.9652391e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.383,i2,-9.9875263e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.384,i2,-9.9982856e-7
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.385,i2,-1.0017194e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.386,i2,-1.0038042e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.387,i2,-1.0049426e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.388,i2,-1.0069995e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.389,i2,-1.0090948e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.39,i2,-1.0097802e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.391,i2,-1.0118971e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.392,i2,-1.0137478e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.393,i2,-1.0147849e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.394,i2,-1.0170462e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.395,i2,-1.0186606e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.396,i2,-1.0197566e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.397,i2,-1.0217408e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.398,i2,-1.0234902e-6
75uM,PYO,B,soak,1,PBS,GC,1,1003.4,-0.399,i2,-1.0245599e-6
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,0,i2,-7.3591302e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.001,i2,-7.1142139e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.002,i2,-6.8983738e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.003,i2,-6.7002688e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.004,i2,-6.4527974e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.005,i2,-6.3344928e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.006,i2,-6.2073219e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.007,i2,-5.9910036e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.008,i2,-5.8935484e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.009,i2,-5.8254102e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.01,i2,-5.7193276e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.011,i2,-5.5542927e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.012,i2,-5.4527639e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.013,i2,-5.3971664e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.014,i2,-5.3475603e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.015,i2,-5.316247e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.016,i2,-5.2394011e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.017,i2,-5.1230138e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.018,i2,-5.0246804e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.019,i2,-4.9757134e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.02,i2,-4.9420038e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.021,i2,-4.9094119e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.022,i2,-4.8750632e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.023,i2,-4.8469445e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.024,i2,-4.8034892e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.025,i2,-4.7536435e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.026,i2,-4.6977263e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.027,i2,-4.6276707e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.028,i2,-4.5634462e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.029,i2,-4.5290172e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.03,i2,-4.4874792e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.031,i2,-4.4642338e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.032,i2,-4.4318021e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.033,i2,-4.416944e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.034,i2,-4.3871484e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.035,i2,-4.3766843e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.036,i2,-4.359989e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.037,i2,-4.3524e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.038,i2,-4.3349058e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.039,i2,-4.3195691e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.04,i2,-4.286338e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.041,i2,-4.2530274e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.042,i2,-4.2065366e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.043,i2,-4.1593267e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.044,i2,-4.1238593e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.045,i2,-4.080724e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.046,i2,-4.0432599e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.047,i2,-4.0252068e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.048,i2,-3.995331e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.049,i2,-3.9859845e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.05,i2,-3.9655355e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.051,i2,-3.956988e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.052,i2,-3.9460442e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.053,i2,-3.9339021e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.054,i2,-3.9242366e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.055,i2,-3.9150503e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.056,i2,-3.8990741e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.057,i2,-3.8913253e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.058,i2,-3.8819792e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.059,i2,-3.8766274e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.06,i2,-3.8740712e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.061,i2,-3.8654438e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.062,i2,-3.8575354e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.063,i2,-3.8481897e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.064,i2,-3.8335713e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.065,i2,-3.8187135e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.066,i2,-3.796746e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.067,i2,-3.7810093e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.068,i2,-3.7548084e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.069,i2,-3.7308443e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.07,i2,-3.7047229e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.071,i2,-3.6907437e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.072,i2,-3.6848324e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.073,i2,-3.6707736e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.074,i2,-3.6436937e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.075,i2,-3.6495251e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.076,i2,-3.6339483e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.077,i2,-3.6158152e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.078,i2,-3.6002383e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.079,i2,-3.5889752e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.08,i2,-3.5753953e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.081,i2,-3.5645314e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.082,i2,-3.5491944e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.083,i2,-3.5384105e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.084,i2,-3.5336175e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.085,i2,-3.5248302e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.086,i2,-3.5171617e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.087,i2,-3.5099728e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.088,i2,-3.5070968e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.089,i2,-3.5035022e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.09,i2,-3.4984698e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.091,i2,-3.4957534e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.092,i2,-3.4903216e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.093,i2,-3.4857681e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.094,i2,-3.4800173e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.095,i2,-3.473227e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.096,i2,-3.469313e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.097,i2,-3.4631622e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.098,i2,-3.4576505e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.099,i2,-3.4529371e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.1,i2,-3.4471057e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.101,i2,-3.440476e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.102,i2,-3.4320884e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.103,i2,-3.428174e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.104,i2,-3.4247396e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.105,i2,-3.4176303e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.106,i2,-3.4114787e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.107,i2,-3.4058871e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.108,i2,-3.4035704e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.109,i2,-3.3994969e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.11,i2,-3.3938257e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.111,i2,-3.3896711e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.112,i2,-3.387515e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.113,i2,-3.3836802e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.114,i2,-3.3828819e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.115,i2,-3.3810444e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.116,i2,-3.37721e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.117,i2,-3.3754528e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.118,i2,-3.3718578e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.119,i2,-3.3709789e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.12,i2,-3.3666655e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.121,i2,-3.3650682e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.122,i2,-3.3620324e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.123,i2,-3.3601953e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.124,i2,-3.3552421e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.125,i2,-3.3581181e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.126,i2,-3.3478134e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.127,i2,-3.348373e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.128,i2,-3.3425412e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.129,i2,-3.3409439e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.13,i2,-3.3379884e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.131,i2,-3.3390265e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.132,i2,-3.3315974e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.133,i2,-3.3230503e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.134,i2,-3.3245684e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.135,i2,-3.3283225e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.136,i2,-3.327364e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.137,i2,-3.3244881e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.138,i2,-3.3260061e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.139,i2,-3.3245684e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.14,i2,-3.3255269e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.141,i2,-3.3254466e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.142,i2,-3.3271245e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.143,i2,-3.3313579e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.144,i2,-3.3240887e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.145,i2,-3.3294409e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.146,i2,-3.3312784e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.147,i2,-3.3269643e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.148,i2,-3.332157e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.149,i2,-3.3317576e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.15,i2,-3.3337546e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.151,i2,-3.3386272e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.152,i2,-3.3397455e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.153,i2,-3.3435001e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.154,i2,-3.349092e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.155,i2,-3.3511686e-8
75uM,PYO,B,soak,2,PBS,GC,1,1132.4666666666667,-0.156,i2,-3.3551629e-8
